0.000	0	FF	AN000	inversion	20	chr19	28150842	28151465	624		chr19	28842601	28842983	383		691547	691135
0.000	0	FF	AN000	inversion	19	chr19	30828319	30828978	660	ZNF536, 	chr19	51468971	51469590	620	KLK6, 	20640578	20639992
0.000	0	RR	AN000	inversion	19	chr19	30040648	30041145	498	VSTM2B, 	chr19	31116107	31116605	499	ZNF536, 	1075503	1074961
0.000	0	RR	AN000	inversion	18	chr19	30331810	30332232	423		chr19	31141379	31141947	569	ZNF536, 	809564	809146
0.000	0	FF	AN000	inversion	17	chr19	31121606	31122024	419		chr19	31122001	31122268	268		257	-24
0.000	0	FF	AN000	inversion	16	chr19	29908778	29909248	471	LOC284395, 	chr19	31046358	31046929	572	ZNF536, 	1137652	1137109
0.000	0	RR	AN000	inversion	16	chr19	30257179	30257448	270		chr19	30259330	30259699	370		2218	1881
0.000	0	FF	AN000	inversion	15	chr19	29983415	29984028	614	LOC284395, 	chr19	51503481	51503925	445	KLK8, 	21520002	21519452
0.000	0	RR	AN000	inversion	15	chr19	23930197	23930618	422	ZNF681, 	chr19	31247382	31247758	377		7317157	7316763
0.000	0	RR	AN000	inversion	15	chr19	28871688	28871953	266		chr19	30702938	30703378	441		1831351	1830984
0.000	0	RR	AN000	inversion	13	chr19	23562492	23562708	217	ZNF91, 	chr19	23982620	23982997	378	RPSAP58, 	420171	419911
0.000	0	RR	AN000	inversion	13	chr19	23944154	23944536	383		chr19	24049318	24049900	583		105242	104781
0.000	0	RR	AN000	inversion	12	chr19	30071395	30071856	462		chr19	30071950	30072553	604		568	93
0.000	0	RR	AN000	inversion	12	chr19	30259246	30259399	154		chr19	30259366	30259824	459		286	-34
0.000	0	RR	AN000	inversion	11	chr19	31116054	31116178	125		chr19	31116183	31116594	412		290	4
0.000	0	FF	AN000	inversion	10	chr19	28872673	28872856	184		chr19	30703296	30703719	424		1830789	1830439
0.000	0	FF	AN000	inversion	10	chr19	30003162	30003532	371	LOC284395, 	chr19	30372091	30372450	360		368928	368558
0.000	0	RR	AN000	inversion	10	chr19	21389973	21390531	559		chr19	21391837	21392282	446		1811	1305
0.000	0	RR	AN000	inversion	10	chr19	28870830	28870954	125		chr19	28872544	28872842	299		1819	1589
0.000	0	RR	AN000	inversion	10	chr19	31122001	31122262	262	ZNF536, 	chr19	51456968	51457270	303		20334953	20334705
0.000	0	FF	AN000	inversion	9	chr19	23562493	23562707	215	ZNF91, 	chr19	23981956	23982298	343	RPSAP58, 	419504	419248
0.000	0	RR	AN000	inversion	9	chr19	20775484	20775736	253		chr19	20775852	20776460	609		531	115
0.000	0	RR	AN000	inversion	9	chr19	28877263	28877597	335		chr19	31025294	31025783	490	ZNF536, 	2148007	2147696
0.000	0	RR	AN000	inversion	9	chr19	30140415	30140760	346		chr19	31248698	31249072	375		1108227	1107937
0.000	0	RR	AN000	inversion	9	chr19	31082697	31083084	388		chr19	31128969	31129292	324		46234	45884
0.000	0	RR	AN000	inversion	8	chr19	28842601	28842911	311		chr19	30702938	30703320	383		1860382	1860026
0.000	0	RR	AN000	inversion	7	chr19	51421729	51422338	610		chr19	51494781	51495148	368		72924	72442
0.000	0	FF	AN000	inversion	6	chr19	21292704	21293008	305	ZNF714, 	chr19	21389353	21389744	392		96698	96344
0.000	0	FF	AN000	inversion	6	chr19	28535457	28535798	342		chr19	28855311	28855814	504		319859	319512
0.000	0	FF	AN000	inversion	6	chr19	28607438	28608098	661		chr19	31246926	31247599	674		2639562	2638827
0.000	0	FF	AN000	inversion	6	chr19	28870830	28870954	125		chr19	30703316	30703677	362		1832614	1832361
0.000	0	FF	AN000	inversion	6	chr19	29331194	29331621	428		chr19	29426236	29426640	405		95032	94614
0.000	0	RR	AN000	inversion	6	chr19	20802110	20802488	379		chr19	20883022	20883494	473		80944	80533
0.000	0	RR	AN000	inversion	6	chr19	28872626	28872835	210		chr19	30726929	30727183	255	ZNF536, 	1854316	1854093
0.000	0	FF	AN000	inversion	5	chr19	21362269	21362631	363	ZNF431, 	chr19	21391210	21391535	326		28929	28578
0.000	0	RR	AN000	inversion	5	chr19	28856518	28856812	295		chr19	29061739	29062362	624	LOC100420587, 	205459	204926
0.000	0	RR	AN000	inversion	5	chr19	30195027	30195303	277	C19orf12, 	chr19	30304259	30304497	239	CCNE1, 	109225	108955
0.000	0	FF	AN000	inversion	4	chr19	20765445	20765903	459		chr19	30601002	30601557	556		9835626	9835098
0.000	0	FF	AN000	inversion	4	chr19	20770006	20770382	377		chr19	20775852	20776062	211		5782	5469
0.000	0	RF	AN000	tandem_dup	47	chr19	24055951	24056438	488		chr19	24150616	24151089	474		94613	94177
0.000	0	RF	AN000	tandem_dup	34	chr19	21603579	21604014	436	ZNF493, 	chr19	24090205	24090835	631		2486779	2486190
0.000	0	RF	AN000	tandem_dup	30	chr19	20724099	20724656	558	ZNF737, 	chr19	31323357	31323854	498		10599280	10598700
0.000	0	RF	AN000	tandem_dup	28	chr19	28040766	28041760	995		chr19	57513086	57513658	573		29472064	29471325
0.000	0	RF	AN000	tandem_dup	25	chr19	29913511	29913936	426	LOC284395, 	chr19	30023324	30023913	590	VSTM2B, 	109922	109387
0.000	0	RF	AN000	tandem_dup	21	chr19	23978240	23978668	429	RPSAP58, 	chr19	30730770	30731292	523	ZNF536, 	6752580	6752101
0.000	0	RF	AN000	tandem_dup	20	chr19	30373568	30373982	415		chr19	51388090	51388598	509	KLKP1, 	21014580	21014107
0.000	0	RF	AN000	tandem_dup	19	chr19	28842601	28842998	398		chr19	28871688	28871974	287		28929	28689
0.000	0	RF	AN000	tandem_dup	18	chr19	23983015	23983414	400	RPSAP58, 	chr19	51271063	51271509	447		27288016	27287648
0.000	0	RF	AN000	tandem_dup	17	chr19	28872735	28872980	246		chr19	30703189	30703647	459		1830534	1830208
0.000	0	RF	AN000	tandem_dup	17	chr19	30310504	30310935	432	CCNE1, 	chr19	30388332	30388856	525		77960	77396
0.000	0	RF	AN000	tandem_dup	16	chr19	28240661	28241160	500		chr19	30699828	30700431	604		2459250	2458667
0.000	0	RF	AN000	tandem_dup	16	chr19	29858298	29858710	413	LOC284395, 	chr19	31080982	31081507	526	ZNF536, 	1222741	1222271
0.000	0	RF	AN000	tandem_dup	16	chr19	30310545	30311100	556	CCNE1, 	chr19	30393101	30393239	139		82284	82000
0.000	0	RF	AN000	tandem_dup	15	chr19	30257248	30257785	538		chr19	30259248	30259399	152		1776	1462
0.000	0	RF	AN000	tandem_dup	14	chr19	28844170	28844495	326		chr19	30749739	30750121	383	ZNF536, 	1905581	1905243
0.000	0	RF	AN000	tandem_dup	14	chr19	51484107	51484579	473		chr19	51484287	51484734	448		142	-293
0.000	0	RF	AN000	tandem_dup	11	chr19	23927798	23928136	339	ZNF681, 	chr19	24078011	24078216	206		150047	149874
0.000	0	RF	AN000	tandem_dup	10	chr19	30286414	30286611	198		chr19	30406203	30406690	488		119878	119591
0.000	0	RF	AN000	tandem_dup	9	chr19	30071781	30072236	456		chr19	30969949	30970415	467	ZNF536, 	898199	897712
0.000	0	RF	AN000	tandem_dup	8	chr19	30470670	30471107	438	URI1, 	chr19	31056919	31057342	424	ZNF536, 	586239	585811
0.000	0	RF	AN000	tandem_dup	7	chr19	21272694	21273121	428	ZNF714, 	chr19	21334582	21334818	237	ZNF431, 	61687	61460
0.000	0	RF	AN000	tandem_dup	7	chr19	29331746	29331940	195		chr19	30288680	30288941	262		956857	956739
0.000	0	RF	AN000	tandem_dup	7	chr19	30040780	30041170	391	VSTM2B, 	chr19	31116054	31116178	125	ZNF536, 	1075051	1074883
0.000	0	RF	AN000	tandem_dup	7	chr19	9286036	9286362	327		chr19	9289769	9290120	352		3636	3406
0.000	0	RF	AN000	tandem_dup	5	chr19	28040817	28041211	395		chr19	28041622	28041746	125		569	410
0.000	0	RF	AN000	tandem_dup	5	chr19	30493953	30494342	390	URI1, 	chr19	32079271	32079797	527	THEG5, 	1585296	1584928
0.000	0	RF	AN000	tandem_dup	4	chr13	27547024	27547546	523		chr13	27547601	27547747	147		319	54
0.000	0	RF	AN000	tandem_dup	4	chr19	28487421	28487744	324	LOC101927151, 	chr19	31122637	31123205	569	ZNF536, 	2635332	2634892
0.000	0	FF	AN000	translocation	26	chr17	38035415	38036088	674		chr19	31139350	31139947	598	ZNF536, 	0	0
0.000	0	RR	AN000	translocation	24	chr17	38037089	38037559	471		chr19	30007532	30008039	508	LOC284395, 	0	0
0.091	2	FR	AN000	translocation	22	chr19	24032724	24033179	456		chr1	168024584	168024709	126		0	0
0.000	0	FR	AN000	translocation	15	chr19	31215127	31215589	463		chr17	79452028	79452450	423		0	0
0.000	0	RR	AN000	translocation	15	chr17	37678757	37679321	565		chr19	30571636	30572090	455		0	0
0.000	0	RR	AN000	translocation	15	chr17	79413163	79413509	347		chr19	23944344	23944724	381		0	0
0.000	0	FR	AN000	translocation	14	chr17	37795447	37795923	477		chr19	30583069	30583612	544		0	0
0.000	0	RR	AN000	translocation	14	chr7	94887939	94888432	494		chr19	21293061	21293572	512	ZNF714, 	0	0
0.000	0	FR	AN000	translocation	13	chr19	24066603	24067079	477		chr17	37845919	37846315	397		0	0
0.000	0	FR	AN000	translocation	10	chr19	29182779	29183176	398	LOC100420587, 	chr10	18724120	18724382	263		0	0
0.000	0	FR	AN000	translocation	9	chr17	79412203	79412600	398		chr19	30333796	30334213	418		0	0
0.000	0	FR	AN000	translocation	8	chr20	40659544	40660059	516		chr19	37930758	37931013	256	ZNF569, 	0	0
0.000	0	FR	AN000	translocation	8	chr7	46446842	46447354	513		chr19	29410570	29410954	385		0	0
0.000	0	FR	AN000	translocation	8	chr7	57466690	57467208	519		chr19	30480832	30481272	441	URI1, 	0	0
0.000	0	FR	AN000	translocation	6	chr19	30480832	30481315	484	URI1, 	chr7	47426805	47427082	278		0	0
0.000	0	FF	AN000	translocation	5	chr7	94901165	94901493	329		chr19	21404780	21405049	270		0	0
0.000	0	FR	AN000	translocation	5	chr19	21272833	21273424	592	ZNF714, 	chr7	94892096	94892556	461		0	0
0.000	0	FR	AN000	translocation	5	chr19	38081575	38081993	419	ZNF540, ZNF571, 	chr20	40442410	40442663	254		0	0
0.000	0	FR	AN000	translocation	5	chr19	40869855	40870278	424	PLD3, 	chr7	46428416	46428836	421		0	0
0.000	0	FR	AN000	translocation	5	chr7	51216588	51217307	720		chr19	40870255	40870838	584	PLD3, 	0	0
0.000	0	RR	AN000	translocation	5	chr19	30871021	30871402	382	ZNF536, 	chrX	155212553	155212843	291		0	0
0.000	0	RR	AN000	translocation	5	chr19	37917632	37917925	294	ZNF569, 	chr20	40442329	40442648	320		0	0
0.000	0	FF	AN000	translocation	4	chr7	94888926	94889261	336		chr19	21392085	21392286	202		0	0
0.000	0	FR	AN000	translocation	4	chr5	95562637	95562761	125		chr19	30071484	30071722	239		0	0
0.000	0	RR	AN000	translocation	4	chr7	94891550	94891805	256		chr19	21404527	21404826	300		0	0
