0.000	0	FF	AN000	inversion	23	chr19	30828403	30828978	576	ZNF536, 	chr19	51468971	51469596	626	KLK6, 	20640588	20639992
0.000	0	RR	AN000	inversion	22	chr19	30331809	30332267	459		chr19	31141379	31141947	569	ZNF536, 	809554	809111
0.000	0	FF	AN000	inversion	21	chr19	28535188	28535798	611		chr19	28855264	28855853	590		319916	319465
0.000	0	RR	AN000	inversion	21	chr19	23562492	23562711	220	ZNF91, 	chr19	23982537	23982997	461	RPSAP58, 	420129	419825
0.000	0	RR	AN000	inversion	21	chr19	31082697	31083160	464		chr19	31128969	31129532	564		46304	45808
0.000	0	RR	AN000	inversion	20	chr19	31122001	31122262	262	ZNF536, 	chr19	51456968	51457382	415		20334979	20334705
0.000	0	FF	AN000	inversion	19	chr19	31121487	31122000	514		chr19	31122001	31122268	268		276	0
0.000	0	RR	AN000	inversion	19	chr19	23944154	23944742	589		chr19	24049317	24049900	584		105197	104574
0.000	0	RR	AN000	inversion	19	chr19	30257179	30257591	413		chr19	30259330	30259796	467		2218	1738
0.000	0	RR	AN000	inversion	18	chr19	30259246	30259399	154		chr19	30259341	30259824	484		292	-59
0.000	0	FF	AN000	inversion	17	chr19	30003025	30003532	508	LOC284395, 	chr19	30372014	30372460	447		368927	368481
0.000	0	RR	AN000	inversion	17	chr19	23930197	23930811	615	ZNF681, 	chr19	31247382	31247758	377		7317127	7316570
0.000	0	RR	AN000	inversion	17	chr19	28871688	28871967	280		chr19	30702938	30703422	485		1831381	1830970
0.000	0	FF	AN000	inversion	16	chr19	23562493	23562707	215	ZNF91, 	chr19	23981956	23982317	362	RPSAP58, 	419526	419248
0.000	0	RR	AN000	inversion	15	chr19	30071395	30071873	479		chr19	30071950	30072549	600		585	76
0.000	0	RR	AN000	inversion	14	chr19	28842601	28842911	311		chr19	30702938	30703320	383		1860398	1860026
0.000	0	RR	AN000	inversion	14	chr19	31116054	31116178	125		chr19	31116183	31116594	412		318	4
0.000	0	RR	AN000	inversion	12	chr19	20775484	20775757	274		chr19	20775852	20776460	609		497	94
0.000	0	RR	AN000	inversion	12	chr19	21389973	21390550	578		chr19	21391837	21392282	446		1825	1286
0.000	0	FF	AN000	inversion	11	chr19	21362253	21362674	422	ZNF431, 	chr19	21391210	21391535	326		28913	28535
0.000	0	FF	AN000	inversion	11	chr19	28872626	28872853	228		chr19	30703296	30703708	413		1830765	1830442
0.000	0	RR	AN000	inversion	11	chr19	30195027	30195423	397	C19orf12, 	chr19	30304259	30304562	304	CCNE1, 	109246	108835
0.000	0	RR	AN000	inversion	10	chr19	28870830	28870954	125		chr19	28872544	28872767	224		1820	1589
0.000	0	RR	AN000	inversion	9	chr19	30140415	30140924	510		chr19	31248698	31249018	321		1108152	1107773
0.000	0	FF	AN000	inversion	8	chr19	28870826	28870954	129		chr19	30703316	30703677	362		1832627	1832361
0.000	0	RR	AN000	inversion	8	chr19	51421729	51422338	610		chr19	51494781	51495148	368		72991	72442
0.000	0	FF	AN000	inversion	7	chr19	20770006	20770382	377		chr19	20775849	20776085	237		5758	5466
0.000	0	RR	AN000	inversion	7	chr19	28856518	28856918	401		chr19	29061739	29062362	624	LOC100420587, 	205386	204820
0.000	0	RR	AN000	inversion	7	chr19	28872626	28872835	210		chr19	30726929	30727200	272	ZNF536, 	1854337	1854093
0.000	0	FF	AN000	inversion	6	chr19	20765475	20765903	429		chr19	30601002	30601538	537		9835644	9835098
0.000	0	FF	AN000	inversion	6	chr19	29331194	29331621	428		chr19	29426236	29426640	405		95052	94614
0.000	0	RR	AN000	inversion	6	chr19	31060519	31060833	315		chr19	31062181	31062568	388		1753	1347
0.000	0	FF	AN000	inversion	5	chr19	21292704	21293008	305	ZNF714, 	chr19	21389491	21389744	254		96742	96482
0.000	0	FF	AN000	inversion	5	chr19	28607438	28608098	661		chr19	31247324	31247599	276		2639701	2639225
0.000	0	FF	AN000	inversion	5	chr19	29600144	29600457	314		chr19	30471207	30471368	162	URI1, 	870968	870749
0.000	0	FF	AN000	inversion	4	chr19	20800850	20801163	314		chr19	20883516	20883858	343		82690	82352
0.000	0	FF	AN000	inversion	4	chr19	29182888	29183151	264		chr19	29183497	29183850	354		708	345
0.000	0	FF	AN000	inversion	4	chr19	29805911	29806237	327	LOC284395, 	chr19	30562589	30562908	320		756644	756351
0.000	0	RR	AN000	inversion	4	chr19	21273624	21273980	357	ZNF714, 	chr19	21404835	21405032	198		131141	130854
0.000	0	RR	AN000	inversion	4	chr19	21819233	21819404	172		chr19	21952381	21952998	618		133348	132976
0.000	0	RF	AN000	tandem_dup	54	chr19	20724098	20724656	559	ZNF737, 	chr19	31323357	31323859	503		10599303	10598700
0.000	0	RF	AN000	tandem_dup	48	chr19	21603579	21604036	458	ZNF493, 	chr19	24090213	24090836	624		2486774	2486176
0.000	0	RF	AN000	tandem_dup	31	chr19	29913510	29913936	427	LOC284395, 	chr19	30023318	30023913	596	VSTM2B, 	109909	109381
0.000	0	RF	AN000	tandem_dup	30	chr19	30310504	30310964	461	CCNE1, 	chr19	30388265	30388856	592		77952	77300
0.000	0	RF	AN000	tandem_dup	29	chr19	28040766	28041771	1006		chr19	57513086	57513658	573		29472062	29471314
0.000	0	RF	AN000	tandem_dup	27	chr19	28844170	28844524	355		chr19	30749632	30750129	498	ZNF536, 	1905542	1905107
0.000	0	RF	AN000	tandem_dup	25	chr19	30373568	30373982	415		chr19	51387944	51388598	655	KLKP1, 	21014571	21013961
0.000	0	RF	AN000	tandem_dup	24	chr19	30310504	30311100	597	CCNE1, 	chr19	30393101	30393250	150		82297	82000
0.000	0	RF	AN000	tandem_dup	24	chr19	51484107	51484579	473		chr19	51484287	51484734	448		131	-293
0.000	0	RF	AN000	tandem_dup	23	chr19	23978240	23978668	429	RPSAP58, 	chr19	30730770	30731292	523	ZNF536, 	6752573	6752101
0.000	0	RF	AN000	tandem_dup	23	chr19	23982994	23983453	460	RPSAP58, 	chr19	51271063	51271474	412		27288026	27287609
0.000	0	RF	AN000	tandem_dup	23	chr19	28842601	28842998	398		chr19	28871688	28871974	287		28925	28689
0.000	0	RF	AN000	tandem_dup	22	chr19	28240661	28241269	609		chr19	30699828	30700428	601		2459247	2458558
0.000	0	RF	AN000	tandem_dup	22	chr19	29858298	29858710	413	LOC284395, 	chr19	31080958	31081507	550	ZNF536, 	1222727	1222247
0.000	0	RF	AN000	tandem_dup	21	chr19	30257229	30257785	557		chr19	30259245	30259399	155		1760	1459
0.000	0	RF	AN000	tandem_dup	20	chr19	23927798	23928159	362	ZNF681, 	chr19	24078008	24078222	215		150032	149848
0.000	0	RF	AN000	tandem_dup	20	chr19	28872735	28872980	246		chr19	30703189	30703647	459		1830518	1830208
0.000	0	RF	AN000	tandem_dup	17	chr19	30286414	30286853	440		chr19	30406311	30406748	438		119916	119457
0.000	0	RF	AN000	tandem_dup	14	chr19	30071781	30072236	456		chr19	30969949	30970415	467	ZNF536, 	898186	897712
0.000	0	RF	AN000	tandem_dup	14	chr19	30470670	30471113	444	URI1, 	chr19	31056821	31057348	528	ZNF536, 	586196	585707
0.000	0	RF	AN000	tandem_dup	12	chr19	29331746	29331945	200		chr19	30288680	30288941	262		956851	956734
0.000	0	RF	AN000	tandem_dup	9	chr19	24055950	24056362	413		chr19	24150627	24151068	442		94605	94264
0.000	0	RF	AN000	tandem_dup	8	chr19	30040779	30041206	428	VSTM2B, 	chr19	31116051	31116178	128	ZNF536, 	1075007	1074844
0.000	0	RF	AN000	tandem_dup	6	chr19	28040817	28041211	395		chr19	28041622	28041746	125		555	410
0.000	0	RF	AN000	tandem_dup	6	chr19	30493953	30494462	510	URI1, 	chr19	32079271	32079820	550	THEG5, 	1585279	1584808
0.000	0	RF	AN000	tandem_dup	6	chr19	3310265	3310724	460		chr19	3310684	3311022	339		342	-41
0.000	0	RF	AN000	tandem_dup	5	chr19	53900162	53900331	170	ZNF765, ZNF765-ZNF761, 	chr19	53973422	53973635	214	ZNF813, 	73160	73090
0.000	0	RF	AN000	tandem_dup	5	chr7	94889317	94889711	395		chr7	94891550	94891674	125		1966	1838
0.000	0	RF	AN000	tandem_dup	4	chr19	2237824	2238210	387	SF3A2, 	chr19	2490281	2490632	352		252312	252070
0.000	0	RF	AN000	tandem_dup	4	chr19	23935919	23936148	230		chr19	23936111	23936462	352		114	-38
0.000	0	RF	AN000	tandem_dup	4	chr19	28487421	28487744	324	LOC101927151, 	chr19	31122939	31123205	267	ZNF536, 	2635394	2635194
0.000	0	RF	AN000	tandem_dup	4	chr22	20062766	20062890	125		chr22	20062919	20063157	239		108	28
0.000	0	FR	AN000	translocation	31	chr1	168025372	168025617	246		chr19	24033178	24033546	369		0	0
0.000	0	RR	AN000	translocation	27	chr17	38037089	38037656	568		chr19	30007532	30008022	491	LOC284395, 	0	0
0.000	0	FR	AN000	translocation	25	chr19	31214842	31215589	748		chr17	79452028	79452554	527		0	0
0.000	0	FR	AN000	translocation	23	chr17	37795307	37795924	618		chr19	30583069	30583612	544		0	0
0.043	1	FR	AN000	translocation	23	chr19	24032724	24033188	465		chr1	168024582	168024709	128		0	0
0.000	0	RR	AN000	translocation	22	chr17	79413163	79413561	399		chr19	23944344	23944731	388		0	0
0.000	0	RR	AN000	translocation	20	chr7	94887939	94888432	494		chr19	21293061	21293572	512	ZNF714, 	0	0
0.000	0	FF	AN000	translocation	19	chr17	38035415	38036088	674		chr19	31139350	31139947	598	ZNF536, 	0	0
0.000	0	RR	AN000	translocation	19	chr17	37678757	37679321	565		chr19	30571636	30572078	443		0	0
0.000	0	FR	AN000	translocation	15	chr19	24066393	24067079	687		chr17	37845919	37846315	397		0	0
0.000	0	FR	AN000	translocation	14	chr17	79412116	79412594	479		chr19	30333796	30334409	614		0	0
0.000	0	FR	AN000	translocation	13	chr19	29182779	29183189	411	LOC100420587, 	chr10	18724120	18724382	263		0	0
0.000	0	FR	AN000	translocation	8	chr19	21272715	21273424	710	ZNF714, 	chr7	94892096	94892556	461		0	0
0.000	0	FR	AN000	translocation	8	chr19	30480832	30481347	516	URI1, 	chr7	47426805	47427134	330		0	0
0.000	0	FR	AN000	translocation	8	chr7	46446842	46447354	513		chr19	29410570	29410954	385		0	0
0.000	0	FR	AN000	translocation	8	chr7	57466690	57467208	519		chr19	30480832	30481272	441	URI1, 	0	0
0.000	0	FR	AN000	translocation	7	chr20	40659544	40660038	495		chr19	37930758	37931022	265	ZNF569, 	0	0
0.000	0	RR	AN000	translocation	7	chr12	66451371	66451497	127		chr19	29852389	29852925	537	LOC284395, 	0	0
0.000	0	RR	AN000	translocation	7	chr19	30871021	30871478	458	ZNF536, 	chrX	155212553	155212859	307		0	0
0.000	0	FF	AN000	translocation	6	chr10	18724120	18724383	264		chr19	29183283	29183765	483	LOC100420587, 	0	0
0.000	0	FF	AN000	translocation	6	chr7	94888926	94889296	371		chr19	21391888	21392286	399		0	0
0.000	0	FF	AN000	translocation	6	chr7	94901147	94901493	347		chr19	21404780	21405049	270		0	0
0.000	0	FR	AN000	translocation	6	chr19	38081559	38082012	454	ZNF540, ZNF571, 	chr20	40442410	40442897	488		0	0
0.000	0	FR	AN000	translocation	6	chr19	40869983	40870278	296	PLD3, 	chr7	46428467	46429066	600		0	0
0.000	0	RR	AN000	translocation	6	chr19	37917632	37917925	294	ZNF569, 	chr20	40442329	40442648	320		0	0
0.000	0	FF	AN000	translocation	5	chr7	94887814	94887987	174		chr19	21389286	21389607	322		0	0
0.000	0	FR	AN000	translocation	5	chr19	34910218	34910466	249	PDCD2L, 	chr12	66451372	66451497	126		0	0
0.000	0	FR	AN000	translocation	5	chr5	95562637	95562761	125		chr19	30071484	30071722	239		0	0
0.000	0	FR	AN000	translocation	5	chr7	51216588	51217313	726		chr19	40870255	40870838	584	PLD3, 	0	0
0.000	0	RR	AN000	translocation	5	chr7	94891550	94891805	256		chr19	21404527	21404832	306		0	0
0.000	0	FF	AN000	translocation	4	chr7	94892096	94892430	335		chr19	21404526	21404784	259		0	0
0.000	0	FF	AN000	translocation	4	chr7	94960090	94960497	408		chr19	21336249	21336455	207	ZNF431, 	0	0
0.000	0	FR	AN000	translocation	4	chr1	90262270	90262645	376		chr19	45424340	45424464	125		0	0
0.000	0	FR	AN000	translocation	4	chr19	14706504	14706791	288	CLEC17A, 	chr11	76903872	76903996	125		0	0
0.000	0	FR	AN000	translocation	4	chr19	32731218	32731763	546		chr7	46673666	46674066	401		0	0
0.000	0	RR	AN000	translocation	4	chr19	37917914	37918210	297	ZNF569, 	chr20	40668368	40668682	315		0	0
0.000	0	FR	AN999	deletion	81	chr19	21615471	21616008	538		chr19	23965032	23965598	567	RPSAP58, 	2349522	2349023
0.000	0	FR	AN999	deletion	78	chr19	28873130	28873424	295		chr19	29319750	29320265	516		446765	446325
0.000	0	FR	AN999	deletion	77	chr19	28946627	28947196	570	LOC100420587, 	chr19	29835173	29835745	573	LOC284395, 	888452	887976
0.000	0	FR	AN999	deletion	48	chr19	20853762	20854350	589		chr19	29749574	29750092	519		8895713	8895223
0.000	0	FR	AN999	deletion	42	chr19	31255018	31255586	569		chr19	31260120	31260533	414		4968	4533
0.000	0	FR	AN999	deletion	37	chr19	29850245	29850754	510	LOC284395, 	chr19	30351661	30352216	556		501364	500906
0.000	0	FR	AN999	deletion	31	chr19	30303878	30304373	496	CCNE1, 	chr19	51357285	51357777	493		21053369	21052911
0.000	0	FR	AN999	deletion	29	chr19	30578943	30579438	496		chr19	51392801	51393373	573	KLKP1, 	20813875	20813362
0.000	0	FR	AN999	deletion	23	chr19	30104469	30105056	588	POP4, 	chr19	51269230	51269667	438		21164650	21164173
0.000	0	FR	AN999	deletion	21	chr19	23940545	23941087	543	ZNF681, 	chr19	31075892	31076340	449	ZNF536, 	7135302	7134804
0.000	0	FR	AN999	deletion	19	chr19	51406383	51406791	409		chr19	51408322	51408761	440		2007	1530
0.000	0	FR	AN999	deletion	18	chr19	30794196	30794826	631	ZNF536, 	chr19	31010128	31010596	469	ZNF536, 	215764	215301
0.000	0	FR	AN999	deletion	18	chr19	31232140	31232731	592		chr19	57498494	57498908	415		26266225	26265762
0.000	0	FR	AN999	deletion	14	chr19	30388311	30388861	551		chr19	30393101	30393548	448		4733	4239
0.000	0	FR	AN999	deletion	14	chr19	31121743	31122057	315	ZNF536, 	chr19	51456968	51457161	194		20335192	20334910
0.000	0	FR	AN999	deletion	13	chr19	24055174	24055613	440		chr19	24150601	24151047	447		95447	94987
0.000	0	FR	AN999	deletion	12	chr19	28872544	28872848	305		chr19	30726929	30727579	651	ZNF536, 	1854590	1854080
0.000	0	FR	AN999	deletion	11	chr19	29949643	29950253	611		chr19	29956168	29956605	438		6398	5914
0.000	0	FR	AN999	deletion	9	chr19	29331746	29331957	212		chr19	30317609	30317948	340		985983	985651
0.000	0	FR	AN999	deletion	7	chr19	28885395	28885820	426		chr19	29960133	29960653	521	LOC284395, 	1074777	1074312
0.000	0	FR	AN999	deletion	7	chr19	30093236	30093578	343		chr19	30470635	30470977	343	URI1, 	377481	377056
0.000	0	FR	AN999	deletion	6	chr19	52888415	52888865	451	ZNF880, 	chr19	52891387	52891682	296		2955	2521
0.000	0	FR	AN999	deletion	6	chr19	53602172	53602396	225	ZNF160, 	chr19	53632276	53632715	440	ZNF415, 	30259	29879
0.000	0	FR	AN999	deletion	5	chr19	1949943	1950294	352		chr19	1951808	1952241	434		1990	1513
0.000	0	FR	AN999	deletion	5	chr19	21272186	21272562	377	ZNF714, 	chr19	21334584	21334771	188	ZNF431, 	62410	62021
0.000	0	FR	AN999	deletion	5	chr19	30491063	30491688	626	URI1, 	chr19	40716775	40717098	324	MAP3K10, 	10225583	10225086
0.000	0	FR	AN999	deletion	4	chr19	46109623	46109891	269		chr19	46112032	46112493	462		2586	2140
0.000	0	FR	AN999	deletion	4	chr19	53095694	53096012	319		chr19	53097609	53097892	284		2005	1596
0.000	0	RR	AN999	inversion	96	chr19	28873130	28873423	294		chr19	28876242	28876718	477		3189	2818
0.000	0	FF	AN999	inversion	59	chr19	29474198	29474950	753		chr19	30410722	30411364	643		936476	935771
0.000	0	FF	AN999	inversion	57	chr19	23984088	23984663	576	RPSAP58, 	chr19	30378956	30379799	844		6395203	6394292
0.000	0	FF	AN999	inversion	44	chr19	30293959	30294521	563		chr19	51488910	51489603	694		21195042	21194388
0.000	0	FF	AN999	inversion	35	chr19	23968666	23969231	566	RPSAP58, 	chr19	30346972	30347502	531		6378352	6377740
0.000	0	RR	AN999	inversion	34	chr19	30257179	30257541	363		chr19	30259330	30259796	467		2230	1788
0.000	0	FF	AN999	inversion	31	chr19	30828443	30828978	536	ZNF536, 	chr19	51468971	51469582	612	KLK6, 	20640647	20639992
0.000	0	RR	AN999	inversion	30	chr19	28876244	28876601	358		chr19	29319750	29320069	320		443478	443148
0.000	0	FF	AN999	inversion	26	chr19	23562487	23562712	226	ZNF91, 	chr19	23981894	23982384	491	RPSAP58, 	419538	419181
0.000	0	FF	AN999	inversion	26	chr19	23940286	23941009	724	ZNF681, 	chr19	51454174	51454755	582	KLK5, 	27513729	27513164
0.000	0	RR	AN999	inversion	26	chr19	31082697	31083204	508		chr19	31128969	31129500	532		46259	45764
0.000	0	RR	AN999	inversion	25	chr19	23562490	23562711	222	ZNF91, 	chr19	23982537	23982954	418	RPSAP58, 	420112	419825
0.000	0	RR	AN999	inversion	25	chr19	23930197	23930673	477	ZNF681, 	chr19	31247381	31247804	424		7317092	7316707
0.000	0	FF	AN999	inversion	23	chr19	28150779	28151468	690		chr19	28842601	28843001	401		691531	691132
0.000	0	RR	AN999	inversion	22	chr19	23944154	23944742	589		chr19	24049317	24049761	445		105145	104574
0.000	0	RR	AN999	inversion	22	chr19	28871688	28871969	282		chr19	30702938	30703426	489		1831352	1830968
0.000	0	RR	AN999	inversion	22	chr19	28877263	28877789	527		chr19	31025294	31025892	599	ZNF536, 	2147971	2147504
0.000	0	RR	AN999	inversion	22	chr19	30331809	30332489	681		chr19	31141379	31141803	425	ZNF536, 	809496	808889
0.000	0	FF	AN999	inversion	21	chr19	29908566	29909239	674	LOC284395, 	chr19	31046461	31046934	474	ZNF536, 	1137691	1137221
0.000	0	FF	AN999	inversion	21	chr19	31121502	31122024	523		chr19	31122001	31122265	265		333	-24
0.000	0	FF	AN999	inversion	20	chr19	30003096	30003532	437	LOC284395, 	chr19	30372014	30372471	458		368842	368481
0.000	0	FF	AN999	inversion	19	chr19	28535188	28535792	605		chr19	28855289	28855848	560		320020	319496
0.000	0	FF	AN999	inversion	19	chr19	29983479	29984037	559	LOC284395, 	chr19	51503493	51503916	424	KLK8, 	21519920	21519455
0.000	0	RR	AN999	inversion	19	chr19	20775484	20775755	272		chr19	20775852	20776472	621		531	96
0.000	0	RR	AN999	inversion	19	chr19	30040648	30041145	498	VSTM2B, 	chr19	31116107	31116605	499	ZNF536, 	1075454	1074961
0.000	0	RR	AN999	inversion	19	chr19	30296459	30296789	331		chr19	30733583	30733980	398	ZNF536, 	437167	436793
0.000	0	RR	AN999	inversion	16	chr19	31116054	31116178	125		chr19	31116130	31116651	522		312	-49
0.000	0	RR	AN999	inversion	14	chr19	30259246	30259399	154		chr19	30259349	30259968	620		373	-51
0.000	0	FF	AN999	inversion	13	chr19	28870826	28870959	134		chr19	30703448	30703701	254		1832667	1832488
0.000	0	FF	AN999	inversion	12	chr19	29600180	29600610	431		chr19	30470904	30471382	479	URI1, 	870699	870293
0.000	0	RR	AN999	inversion	12	chr19	28870829	28870954	126		chr19	28872544	28872767	224		1818	1589
0.000	0	RR	AN999	inversion	12	chr19	28872626	28872849	224		chr19	30726929	30727167	239	ZNF536, 	1854325	1854079
0.000	0	FF	AN999	inversion	11	chr19	20770047	20770361	315		chr19	20775831	20776119	289		5771	5469
0.000	0	RR	AN999	inversion	11	chr19	21389973	21390394	422		chr19	21391837	21392282	446		1891	1442
0.000	0	RR	AN999	inversion	10	chr19	30071395	30071873	479		chr19	30072101	30072518	418		621	227
0.000	0	RR	AN999	inversion	10	chr19	30195027	30195508	482	C19orf12, 	chr19	30304259	30304639	381	CCNE1, 	109153	108750
0.000	0	RR	AN999	inversion	10	chr19	31122001	31122226	226	ZNF536, 	chr19	51456968	51457524	557		20335105	20334741
0.000	0	RR	AN999	inversion	10	chr19	51421756	51422080	325		chr19	51494780	51495132	353		73046	72699
0.000	0	RR	AN999	inversion	9	chr19	28842601	28842905	305		chr19	30702938	30703225	288		1860339	1860032
0.000	0	FF	AN999	inversion	7	chr19	21362253	21362689	437	ZNF431, 	chr19	21391210	21391528	319		28817	28520
0.000	0	FF	AN999	inversion	7	chr19	28872626	28872857	232		chr19	30703513	30703734	222		1830865	1830655
0.000	0	FF	AN999	inversion	7	chr19	30316628	30316974	347		chr19	30471848	30472168	321	URI1, 	155179	154873
0.000	0	FF	AN999	inversion	5	chr19	21292704	21293000	297	ZNF714, 	chr19	21389353	21389744	392		96717	96352
0.000	0	RR	AN999	inversion	5	chr19	21317029	21317359	331		chr19	21346409	21346712	304	ZNF431, 	29320	29049
0.000	0	RR	AN999	inversion	5	chr19	29264580	29265033	454		chr19	29605982	29606395	414		341319	340948
0.000	0	RR	AN999	inversion	5	chr19	41397878	41398041	164	CYP2G1P, 	chr19	41567626	41567921	296		169812	169584
0.000	0	RR	AN999	inversion	4	chr19	21273729	21274009	281	ZNF714, 	chr19	21404780	21405025	246		130975	130770
0.000	0	RR	AN999	inversion	4	chr19	30140415	30140919	505		chr19	31248698	31249098	401		1108240	1107778
0.000	0	RR	AN999	inversion	4	chr19	30497156	30497613	458	URI1, 	chr19	30520501	30520740	240		23194	22887
0.000	0	RR	AN999	inversion	4	chr19	53775472	53775771	300		chr19	53815340	53815499	160		39816	39568
0.000	0	RF	AN999	tandem_dup	59	chr19	20724099	20724612	514	ZNF737, 	chr19	31323235	31323866	632		10599289	10598622
0.000	0	RF	AN999	tandem_dup	46	chr19	21603579	21604178	600	ZNF493, 	chr19	24090205	24090833	629		2486742	2486026
0.000	0	RF	AN999	tandem_dup	30	chr19	23978240	23978718	479	RPSAP58, 	chr19	30730791	30731278	488	ZNF536, 	6752581	6752072
0.000	0	RF	AN999	tandem_dup	27	chr19	29913511	29913797	287	LOC284395, 	chr19	30023283	30023913	631	VSTM2B, 	109914	109485
0.000	0	RF	AN999	tandem_dup	26	chr19	23982994	23983404	411	RPSAP58, 	chr19	51270995	51271509	515		27288035	27287590
0.000	0	RF	AN999	tandem_dup	26	chr19	30310504	30311014	511	CCNE1, 	chr19	30388456	30388883	428		77930	77441
0.000	0	RF	AN999	tandem_dup	25	chr19	28240661	28241273	613		chr19	30699921	30700428	508		2459238	2458647
